product_name,country,category,subcategory,price,brand,form,type,size,rating,noofratings
"Maybelline New York Lipstick, with FREE Colossal Kajal, Sensational Liquid Matte Nude Nuance & Made Easy, 14.35g (Pack of 3 Products)",India,lips,lipstick,698,Maybelline,cream,all,,4.3,39
Supercharged Lip Balm,USA,lips,lipbalm,652.78,Milani,cream,shimmer,,4.2,13
Fruit Fetish Lip Balm,USA,lips,lipbalm,734.48,Milani,cream,shimmer,369,4.6,244
"Minimalist 8% L-Ascorbic Acid Lip Treatment Balm with Vitamin E, Radianskin & Glycerine for Pigmented & Dark Lips | 12 gm",India,lips,lipbalm,399,Minimalist,cream,all,,3.4,46
"Minimalist 8% L-Ascorbic Acid Lip Treatment Balm with Vitamin E, Radianskin & Glycerine for Pigmented & Dark Lips | 12 gm",India,lips,lipbalm,399,Minimalist,cream,all,,3.4,46
Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm,India,lips,lipbalm,3550,Minimalist,cream,all,8 s,4.1,133
Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm,India,lips,lipbalm,3550,Minimalist,cream,all,8 s,4.1,133
Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm,India,lips,lipbalm,3550,Minimalist,cream,all,8 s,4.1,134
"Miss rose 2in1 Cream Matte Lipstick & Lipliner - Set Of 2, Multi, 2.1 g",India,lips,lipliner,798,Miss Rose,cream,all,2 s,3.1,11
Mother Sparsh Rose & Beetroot Lip Balm for Dry & Chapped Lips | Helps Lightens Dark Lips & Provides -10 gm,India,lips,lipbalm,144,Mother Sparsh,cream,"dry, normal",10 s,3.7,134
MyGlamm LIT Satin Matte Lipstick-Dynasty (Baby Pink)-4.5 gm | 3D Satin Matte Finish | Long Lasting Lipstick | Cruelty-Free Lipstick,India,lips,lipstick,495,MyGlamm,cream,all,,3.7,212
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Pink Passion (Pink)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Eternal Rose (Pink)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Romantic Rouge (Red)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Velvet Stardust (Brown)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
"MyGlamm Presents Beauty Hi-Shine Lipstick, Glossy Finish - Vintage Wine, 4gm",India,lips,lipstick,950,MyGlamm,cream,all,,3.6,793
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Cocoa Butter (Brown)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
Myglamm Manish Malhotra Beauty Soft Matte Lipstick-Burnt Rust (Red)-4 g |Long Lasting & Hyd Matte Lipstick,India,lips,lipstick,950,MyGlamm,cream,all,,3.7,388
Beauty By MyGlamm Lip Liner and Filler -Cabernet Kiss-1.2gm,India,lips,lipliner,950,MyGlamm,cream,all,,5,1
"Nature's Warmth Beetroot Slush Lip & Cheek Tint,100% Organic ,Ultra Hyd Lip Balm",India,lips,lipbalm,199,NATURE'S WARMTH,cream,all,,5,4
"Nivea Fruity Lip Care - Strawberry, 10g Pack",India,lips,lipbalm,75,Nivea,cream,all,10 s,5,3
Nudeskin Hydra-Peptide Lip Butter,USA,lips,lipbalm,1470.6,NUDESTIX,cream,shimmer,10.2,4.6,214
Magnetic Matte Lip Color - Blossom,India,lips,lipstain,2400,Nudestix,cream,all,2.8,4.8,75
Magnetic Matte Lip Color - Boho,India,lips,lipstain,2800,Nudestix,cream,all,2.8,4.08,29
Magnetic Matte Lip Color - Rose,India,lips,lipstain,2800,Nudestix,cream,all,2.8,4.24,21
Magnetic Matte Lip Color - Burgundy,India,lips,lipstain,2800,Nudestix,cream,all,2.8,4.45,38
Powder Puff Matte Full Coverage Lip Cream,USA,lips,lipstick,735.3,NYX Professional Makeup,cream,matte,,4.1,627
Cheek & Lip Cream,USA,lips,lipstick,1470.6,Ofra Cosmetics,cream,cream,126,5,1
Phenovo 25 Pieces 5g Clear Empty Plastic Lip Gloss Lip Balm Cream Tubes Lipstick Refillable Bottles Cosmetic Containers Set,India,lips,lipgloss,619,Phenovo,cream,all,,4,62
"Phy Complete Care Chocolate Lip Balm | Moisturizes, Nourishes & Lightens Lips | Lip Lightening | Lip Balm for Men | 100 % Vegan",India,lips,lipbalm,195,Phy,cream,all,4.5 Kilos,3.8,5
Pilgrim Spanish Squalane Lip Balm (Bubblegum) for women & men | Lip Balm for dark lips | Lip Balm with Shea & Cocoa Butter for soft lips | Lip Balm for soothing & hyd Dry & Chapped Lips | 8 gm,India,lips,lipbalm,189,Pilgrim,cream,all,8 s,3.9,223
Pilgrim Spanish Squalane Lip Serum (Bubblegum)with roll-on for Visibly Plump Lips | Hyd Lip serum for dark lips |Lip serum with Shea Butter & Pomegranate for plump & soft lips |Men & Women |6 ,India,lips,lipbalm,253,Pilgrim,cream,all,6 s,4.1,279
Pilgrim Spanish Squalane Lip Serum (Bubblegum)with roll-on for Visibly Plump Lips | Hyd Lip serum for dark lips |Lip serum with Shea Butter & Pomegranate for plump & soft lips |Men & Women |6 ,India,lips,lipbalm,253,Pilgrim,cream,all,6 s,4.1,279
Pilgrim Spanish Squalane Lip Serum (Bubblegum)with roll-on for Visibly Plump Lips | Hyd Lip serum for dark lips |Lip serum with Shea Butter & Pomegranate for plump & soft lips |Men & Women |6 ,India,lips,lipbalm,253,Pilgrim,cream,all,6 s,4.1,279
Pilgrim Spanish Squalane Lip Serum (Peppermint) with roll-on for Visibly Plump Lips|Hyd Lip serum for dark lips | Lip serum with Shea Butter & Pomegranate for plump & soft lips | Men & Women|6,India,lips,lipbalm,253,Pilgrim,cream,all,6 s,4.1,279
Pilgrim Spanish Squalane Lip Serum (Peppermint) with roll-on for Visibly Plump Lips|Hyd Lip serum for dark lips | Lip serum with Shea Butter & Pomegranate for plump & soft lips | Men & Women|6,India,lips,lipbalm,253,Pilgrim,cream,all,6 s,4.1,279
Pilgrim Squalane Lip Balm (Strawberry) for women & men | Lip Balm for dark lips | Lip Balm with Shea & Cocoa Butter for soft lips | Lip Balm for soothing & hyd Dry & Chapped Lips | 8 gm,India,lips,lipbalm,,Pilgrim,cream,all,30 s,5,2
PINNER Pink Color Change Lipstick Pack Of 3,India,lips,lipstick,399,PINNER,cream,all,,3.3,38
PureSense Peach Pie Lip Balm for Dry & Chapped Lips with Vitamin A & E | Shea Butter | Almond & Olive Oil for Nourished & Moisturised Lips | 5g,India,lips,lipbalm,275,PureSense,cream,normal,15 s,2.5,36
PureSense Lip Balm Cherry Candy Tinted with Sweet Cherry Oil | Almond Oil | Vitamin E & A | Shea & Cocoa Butter for Nourished Moisturised & Pink Lips | 5g,India,lips,lipbalm,275,PureSense,cream,all,20 s,,No reviews
Utmost Importance Plumping Lip Gloss,USA,lips,lipgloss,1388.9,r.e.m. beauty,cream,shimmer,10.2,4,62
Jumbo Utmost Importance Plumping Lip Gloss,USA,lips,lipgloss,1634,r.e.m. beauty,cream,shimmer,,4,12
"RAWLS Lip Lightener Smokers Balm for Women and Men / Enriched with Jojoba oil, Beet root oil and Olive oil / No Paraben, No Silicon & No Sulphur / Suitable for All - 4 ",India,lips,lipbalm,460,RAWLS,cream,all,,,New to Amazon
"RENEE Lip Fix 3 in 1 Tinted Lip Balm, Nutmeg 1.6gm | Heals, Lightens & Nourishes | Dual Core Care Enriched with Vitamin E, Shea Butter & Jojoba Oil for Dry & Chapped Dry Lips",India,lips,lipbalm,299,RENEE,cream,all,2 s,4.3,120
"Princess By RENEE Snowball Lip Balm for Pre-teen Girls | Moisturizes, Softens & Heals Dry Lips | Enriched with Shea butter, Cocoa Butter & Vitamin E | Free of Parabens & Petroleum jelly, 3gm",India,lips,lipbalm,399,RENEE,cream,all,3 s,4,27
"RENEE Shine On Lip Lacquer, Long Lasting, Lightweight, Non-Drying & Nonsticky Liquid Lipstick with High Gloss, Intense Color & Glassy Shine, 1.8 - Lustrous Nude",India,lips,lipgloss,499,RENEE,cream,all,,4.4,46
"Revlon Super Lustrous Lipstick, Opaque Finish - Certainly Red (4.2g)",India,lips,lipstick,312,REVLON,cream,all,,4,753
"Revlon Super Lustrous (Matte) Lipsticks - Power Move, 4.2 Gm, Brown, 4 g",India,lips,lipgloss,699,REVLON,cream,all,,4,757
REVLON Satin Ink Liquid Lipstick ColorStay SatinInk Crown Jewels-Queen of Quartz (Matte),India,lips,lipstick,999,REVLON,cream,all,,,No reviews
Color Nectar Pigment Balm,USA,lips,lipbalm,2124.2,Rituel de Fille,cream,illuminating,99,4.3,24
Inner Glow Creme Pigment,USA,lips,lipbalm,2614.4,Rituel de Fille,cream,illuminating,,4.3,35
"Ruby's Organics Liquid Lip Crï¿½ï¿½ï¿½ï¿½ï¿½ï¿½me | Highly Pigmented, Soft Velvet Finish, Creamy, Moisturising, Nourishing | Natural Organic Makeup, Vegan, Paraben-free, For Dry Lips |",India,lips,lipbalm,900,RUBY'S ORGANICS,cream,all,,5,4
"Ruby's Organics Liquid Lip Crï¿½ï¿½ï¿½ï¿½ï¿½ï¿½me | Highly Pigmented, Soft Velvet Finish, Creamy, Moisturising, Nourishing | Natural Organic Makeup, Vegan, Paraben-free, For Dry Lip",India,lips,lipbalm,900,RUBY'S ORGANICS,cream,all,,5,4
"Ruby's Organics Liquid Lip Crï¿½ï¿½ï¿½ï¿½ï¿½ï¿½me | Highly Pigmented, Soft Velvet Finish, Creamy, Moisturising, Nourishing | Natural Organic Makeup, Vegan, Paraben-free, For Dry Lip",India,lips,lipbalm,900,RUBY'S ORGANICS,cream,all,,5,4
Cream Lip Stain - 25 Coral Sunset,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.08,8
Cream Lip Stain - 99 Purple Red,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.08,8
Cream Lip Stain - 26 Pretty Auburn,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.08,16
Cream Lip Stain - 80 Honeymoon,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.1,9
Cream Lip Stain - 86 English Rose,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.18,17
Cream Lip Stain - 24 Burnt Sienna,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.18,17
Cream Lip Stain - 37 Pink Frosting,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.18,17
Cream Lip Stain - 29 Dark Forest,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.19,16
Cream Lip Stain - 81 Daydreaming,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.19,40
Cream Lip Stain - 13 Marvelous Mauve,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.19,19
Cream Lip Stain - 38 Sweet Raspberry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.19,19
Cream Lip Stain - 23 Copper Blush,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.2,19
Cream Lip Stain - 01 Always Red,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.2,19
Cream Lip Stain - 16 Cherry Nectar,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.2,19
Cream Lip Stain - 02 Classic Beige,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.2,19
Cream Lip Stain - 72 Alter Ego,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.21,38
Cream Lip Stain - 06 Pink Souffle,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.21,36
Cream Lip Stain - 94 Cherry Moon,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.21,19
Cream Lip Stain - 41 Vintage Rosewood,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.21,19
Cream Lip Stain - 42 Rose Wood,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.21,19
Cream Lip Stain - 83 Cinder Rose,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.25,24
Cream Lip Stain - 37 Pink Frosting,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.25,24
Cream Lip Stain - 101 Plum Aurora,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 24 Burnt Sienna,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 09 Watermelon Slice,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 78 Chili Pepper,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 03 Strawberry Kissed,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 96 Red Velvet,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 27 Black Cherry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 39 Frozen Strawberry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 26 Pretty Auburn,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 23 Copper Blush,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 02 Classic Beige,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 42 Rose Wood,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.27,25
Cream Lip Stain - 33 Pink Peony,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.28,27
Cream Lip Stain - 84 Rose Redux,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.28,27
Cream Lip Stain - 70 First Date,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.28,27
Cream Lip Stain - 86 English Rose,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.28,27
Cream Lip Stain - 13 Marvelous Mauve,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 17 Dark Red,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 97 Red Desert,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 01 Always Red,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 94 Cherry Moon,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 76 Blaze Of Glory,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 82 Warm Kiss,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.29,27
Cream Lip Stain - 97 Red Desert,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.3,28
Cream Lip Stain - 96 Red Velvet,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.3,29
Cream Lip Stain - 28 Night Bird,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.31,28
Cream Lip Stain - 109 Pink Lollipop,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.32,27
Cream Lip Stain - 85 Rosewood,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.34,32
Cream Lip Stain - 05 Infinite Rose,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.36,34
Cream Lip Stain - 69 Hippy Pink,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.41,38
Cream Lip Stain - 25 Coral Sunset,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.41,38
Cream Lip Stain - 17 Dark Red,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.41,38
Cream Lip Stain - 27 Black Cherry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.41,38
Cream Lip Stain - 115 Fancy Peach,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.42,38
Cream Lip Stain - 80 Honeymoon,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.49,47
Cream Lip Stain - 38 Sweet Raspberry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.49,47
Cream Lip Stain - 41 Vintage Rosewood,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.49,47
Cream Lip Stain - 16 Cherry Nectar,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.52,49
Cream Lip Stain - 39 Frozen Strawberry,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.55,51
Cream Lip Stain - 03 Strawberry Kissed,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.55,52
Cream Lip Stain - 70 First Date,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.69,65
Cream Lip Stain - 84 Rose Redux,India,lips,lipstain,1220,Sephora Collection,cream,all,5,4.78,73
SH.HUDA Lip Cream Beauty Palette with 15 Super Pigmented Colors |Creamy Matte Finish Lip Colors Lipstick |Travel Friendly Lip Palette | Multicolor,India,lips,lipstick,499,Sh.Huda,cream,all,,3.5,24
"Skinncells Lip Bung - Hyd + Lightening Lip Serum for Men | with SPF | No Colour, No Gloss Finish | Perfect Substitute of Lip Balm for Men -1.3 (Pack of 1)",India,lips,lipgloss,395,Skinncells,cream,all,,4.1,11
"Skinncells Lip Bung - Hyd + Lightening Lip Serum for Men | with SPF | No Colour, No Gloss Finish | Perfect Substitute of Lip Balm for Men -3.9 (Pack of 3)",India,lips,lipbalm,1185,Skinncells,cream,all,,4.1,11
Halo Sheer To Stay Cream Cheek + Lip Tint,USA,lips,lipbalm,2287.6,Smashbox,cream,matte,306,4.2,558
Pout About It Hydrogel Lip Mask,USA,lips,lipbalm,407.73,Soap & Glory,cream,"combination, dry, normal, oily",75,4.2,27
"SUGAR POP Matte Lipstick - 01 Taupe (Dusty Rose) ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ 4.2 gm ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Rich Satin-matte Texture, Non-drying Formula, Long Lastin",India,lips,lipstick,299,SUGAR POP,cream,all,,3.9,386
Swiss Beauty Kiss Kandy Lip Balm (03),India,lips,lipbalm,99,SWISS BEAUTY,cream,all,10 s,,New to Amazon
"Swiss Beauty moisturizing Lip Balm | Non sticky Lip Balm for Dry and Chapped Lips| Enriched with Vitamin E and Shea Butter| With 12 Hrs Moisturization | Shade- Cherry Pop, 4.5g|",India,lips,lipbalm,129,SWISS BEAUTY,cream,all,5 s,4,16
"Swiss Beauty Shine & Plump | Non - Sticky and Hyd Lip Gloss - 03, 4",India,lips,lipgloss,199,SWISS BEAUTY,cream,all,,3.7,147
"Swiss Beauty Shine & Plump | Non - Sticky and Hyd Lip Gloss - 02, 4",India,lips,lipgloss,199,SWISS BEAUTY,cream,all,,3.7,147
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Pin up Peach, 3.5 |",India,lips,lipliner,249,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Soft Matte Lip Cream weightless lipstick | Long Lasting Lipstick with velvety finish | Shade- 25, 6",India,lips,lipstick,249,SWISS BEAUTY,cream,all,,3.9,986
"Swiss Beauty Soft Matte Lip Cream weightless lipstick | Long Lasting Lipstick with velvety finish | Shade- 25, 6",India,lips,lipliner,249,SWISS BEAUTY,cream,all,,3.9,987
"Swiss Beauty Soft Matte Lip Cream weightless lipstick | Long Lasting Lipstick with velvety finish | Shade- 10, 6",India,lips,lipliner,249,SWISS BEAUTY,cream,all,,3.9,987
"Swiss Beauty All about Lip Palette with 10 Pigmented colors |Creamy Matte Finish Lip Colors Lipstick |Travel Friendly Lip Palette | Multicolor -01, 12 gm |",India,lips,lipstick,262,SWISS BEAUTY,cream,all,,4,1885
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Pink Peonies, 3.5 |",India,lips,lipliner,299,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Brick Cotta, 3.5 |",India,lips,lipliner,299,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Forbidden Fuchsia, 3.5 |",India,lips,lipliner,299,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - First Date, 3.5 |",India,lips,lipliner,299,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Red Dahlia, 3.5 |",India,lips,lipliner,299,SWISS BEAUTY,cream,all,4 s,3,58
"Swiss Beauty Pure Matte Lipstick | Long Lasting, Hyd & Lightweight Lipstick | Peaches N Cream , 3.8gm|",India,lips,lipstick,299,SWISS BEAUTY,cream,all,,3.8,1492
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Pin up Peach, 3.5 |",India,lips,lipstick,299,SWISS BEAUTY,cream,all,,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Forbidden Fuchsia, 3.5 |",India,lips,lipstick,299,SWISS BEAUTY,cream,all,,3,58
"Swiss Beauty Super Matte Non Transfer Long Lasting Liquid Lipstick | Full Coverage | Waterproof | Shade - Pink Peonies, 3.5 |",India,lips,lipstick,299,SWISS BEAUTY,cream,all,,3,58
"SWISS BEAUTY ShimmeryNon Transfer Lipstick Long Stay & Smooth, Blood-Red, 3g",India,lips,lipstick,399,SWISS BEAUTY,cream,all,,3.8,94
"Swiss Beauty All about Lip Palette with 10 Pigmented colors |Creamy Matte Finish Lip Colors Lipstick |Travel Friendly Lip Palette | Multicolor-03 , 12 gm |",India,lips,lipliner,399,SWISS BEAUTY,cream,all,,4,1887
"Swiss Beauty Pure Matte Lipstick | Long Lasting, Hyd & Lightweight Lipstick | Peaches N Cream , 3.8gm|",India,lips,lipliner,,SWISS BEAUTY,cream,all,4 s,3.8,1493
Sugar Rush - Best Bud Lip Butter Balm,USA,lips,lipbalm,1225.5,Tarte,cream,shimmer,6,4.6,119
"TNW-The Natural Wash Herbal Beetroot Lip Balm For Dry Damaged and Chapped Lips | An Ayurvedic Lip Moisturizer LipBalm Enriched with Cocoa Butter, Shea Butter & Essential Oils (Paraben-free) - 5 gm",India,lips,lipbalm,189,TNW-THE NATURAL WASH,cream,all,5 s,3.8,4052
